t_ms,ohm_Thumb,ohm_Index,ohm_Middle,ohm_Ring,ohm_Little,ema_Thumb,ema_Index,ema_Middle,ema_Ring,ema_Little,label
3999829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,Sorry
3999929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,Sorry
4000029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,Sorry
4000129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,Sorry
4000229,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,Sorry
4000329,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,Sorry
4000429,33.115387000000005,33.359156000000006,33.359156000000006,33.115387000000005,30.852943,33.29821375,33.359156000000006,33.359156000000006,33.29821375,32.732602750000005,Sorry
4000529,33.115387000000005,33.115387000000005,32.637932,33.115387000000005,30.23077,33.2525070625,33.29821375,33.178850000000004,33.2525070625,32.107144562500004,Sorry
4000629,31.5,30.23077,30.435484,29.829113,26.625,32.814380296875,32.5313528125,32.4930085,32.396658546875,30.736608421875005,Sorry
4000729,27.617646,28.319277,28.140719,27.617646,24.970588,31.51519672265625,31.478333859375002,31.404936125000003,31.20190541015625,29.295103316406255,Sorry
4000829,26.785715,26.785715,26.308988000000003,26.466102,24.015463,30.332826291992188,30.30517914453125,30.13094909375,30.017954557617188,27.97519323730469,Sorry
4000929,26.625,26.785715,26.153633000000003,26.308988000000003,24.015463,29.40586971899414,29.425313108398438,29.1366200703125,29.09071291821289,26.985260677978516,Sorry
4001029,25.256756000000003,25.256756000000003,24.41623,24.28125,22.184210999999998,28.368591289245607,28.383173831298826,27.956522552734373,27.88834718865967,25.78499825848389,Sorry
4001129,23.884615,24.147668000000003,24.147668000000003,24.28125,21.849057000000002,27.247597216934203,27.324297373474124,27.004308914550784,26.986572891494752,24.80101294386292,Sorry
4001229,25.112904,25.112904,24.41623,24.015463,21.630842,26.713923912700654,26.771449030105593,26.357289185913086,26.243795418621065,24.00847020789719,Sorry
4001329,23.884615,24.015463,23.884615,23.884615,21.416666,26.00659668452549,26.082452522579192,25.739120639434812,25.6540003139658,23.360519155922894,Sorry
4001429,24.28125,24.41623,24.41623,24.28125,22.07143,25.575260013394118,25.665896891934395,25.408397979576108,25.31081273547435,23.038246866942167,Sorry
4001529,23.755101999999997,24.015463,23.626904,23.755101999999997,20.898191,25.120220510045588,25.253288418950795,24.96302448468208,24.921885051605763,22.503232900206626,Sorry
4001629,23.374371,23.25,23.126865000000002,23.004951000000002,20.697309,24.68375813253419,24.752466314213095,24.503984613511562,24.442651538704325,22.05175192515497,Sorry
4001729,23.25,23.755101999999997,23.25,23.126865000000002,21.0,24.325318599400642,24.50312523565982,24.190488460133672,24.113704904028246,21.788813943866227,Sorry
4001829,23.25,23.626904,23.126865000000002,23.5,21.0,24.05648894955048,24.284069926744863,23.924582595100254,23.960278678021183,21.59161045789967,Sorry
4001929,23.25,23.374371,23.004951000000002,23.126865000000002,20.797299,23.85486671216286,24.056645195058646,23.694674696325194,23.75192525851589,21.393032593424753,Sorry
4002029,23.884615,23.755101999999997,23.126865000000002,23.25,20.697309,23.862303784122144,23.981259396293982,23.552722272243898,23.62644394388692,21.219101695068566,Sorry
4002129,23.755101999999997,24.015463,23.755101999999997,23.755101999999997,21.630842,23.835503338091605,23.989810297220487,23.603317204182922,23.658608457915186,21.322036771301427,Sorry
4002229,24.690476999999998,25.112904,24.690476999999998,24.690476999999998,22.413043000000002,24.049246753568706,24.270583722915365,23.87510715313719,23.916575593436388,21.59478832847607,Sorry
4002329,24.41623,24.552633,24.41623,24.41623,22.529127,24.14099256517653,24.341096042186525,24.01038786485289,24.04148919507729,21.828372996357054,Sorry
4002429,24.147668000000003,24.147668000000003,23.884615,23.374371,21.0,24.142661423882394,24.292739031639897,23.97894464863967,23.874709646307966,21.621279747267792,Sorry
4002529,23.374371,23.626904,23.5,23.126865000000002,19.836206999999998,23.950588817911793,24.126280273729922,23.85920848647975,23.687748484730974,21.175011560450844,Sorry
4002629,22.298078,22.646342,22.529127,22.298078,19.744635,23.537461113433846,23.756295705297443,23.526688114859812,23.340330863548232,20.817417420338135,Sorry
4002729,22.646342,22.764706999999998,22.884236,22.764706999999998,20.797299,23.314681335075385,23.508398528973082,23.36607508614486,23.196424897661174,20.8123878152536,Sorry
4002829,22.646342,22.764706999999998,22.646342,22.764706999999998,20.402654,23.147596501306538,23.32247564672981,23.186141814608646,23.08849542324588,20.7099543614402,Sorry
4002929,22.298078,22.413043000000002,22.529127,22.529127,20.021738000000003,22.935216875979904,23.095117485047357,23.021888110956485,22.94865331743441,20.53790027108015,Sorry
4003029,22.413043000000002,23.004951000000002,22.884236,22.764706999999998,20.598213,22.80467340698493,23.07257586378552,22.987475083217365,22.90266673807581,20.552978453310114,Sorry
4003129,24.147668000000003,24.28125,24.147668000000003,24.41623,22.764706999999998,23.140422055238695,23.37474439783914,23.277523312413024,23.281057553556856,21.105910589982585,Sorry
4003229,23.5,23.755101999999997,23.884615,24.829789,22.413043000000002,23.23031654142902,23.469833798379355,23.429296234309767,23.668240415167645,21.43269369248694,Sorry
4003329,23.374371,23.884615,23.5,23.25,20.697309,23.266330156071763,23.573529098784515,23.446972175732327,23.563680311375734,21.248847519365206,Sorry
4003429,22.884236,23.004951000000002,22.764706999999998,22.646342,20.021738000000003,23.170806617053824,23.431384574088387,23.276405881799246,23.3343457335318,20.942070139523906,Sorry
4003529,22.646342,22.646342,22.529127,22.529127,20.306168000000003,23.039690462790368,23.235123930566292,23.089586161349434,23.13304105014885,20.78309460464293,Sorry
4003629,22.413043000000002,22.764706999999998,22.764706999999998,22.298078,19.744635,22.88302859709278,23.11751969792472,23.008366371012077,22.92430028761164,20.5234797034822,Sorry
4003729,22.764706999999998,23.126865000000002,23.25,23.25,21.10274,22.853448197819585,23.11985602344354,23.06877477825906,23.00572521570873,20.66829477761165,Sorry
4003829,22.884236,23.004951000000002,23.004951000000002,23.004951000000002,20.697309,22.861145148364688,23.091129767582657,23.052818833694296,23.005531661781546,20.675548333208738,Sorry
4003929,23.126865000000002,23.374371,23.126865000000002,22.884236,20.402654,22.92757511127352,23.161940075686992,23.071330375270726,22.97520774633616,20.607324749906553,Sorry
4004029,23.25,23.5,23.374371,23.5,21.0,23.00818133345514,23.246455056765242,23.147090531453046,23.10640580975212,20.705493562429915,Sorry
4004129,23.884615,24.147668000000003,24.015463,24.015463,21.416666,23.227289750091355,23.47175829257393,23.364183648589783,23.333670107314088,20.883286671822436,Sorry
4004229,23.755101999999997,23.755101999999997,23.626904,23.755101999999997,20.898191,23.359242812568514,23.54259421943045,23.429863736442336,23.439028080485564,20.887012753866827,Sorry
4004329,23.004951000000002,23.374371,23.126865000000002,23.126865000000002,20.598213,23.270669859426388,23.500538414572837,23.354114052331752,23.360987310364173,20.81481281540012,Sorry
4004429,23.004951000000002,23.25,23.25,22.764706999999998,20.5,23.20424014456979,23.437903810929626,23.328085539248814,23.21191723277313,20.73610961155009,Sorry
4004529,23.004951000000002,23.374371,22.884236,22.884236,20.115721,23.154417858427344,23.42202060819722,23.21712315443661,23.129996924579846,20.58101245866257,Sorry
4004629,22.646342,23.004951000000002,23.004951000000002,22.884236,20.210527,23.02739889382051,23.317753206147916,23.16408011582746,23.068556693434886,20.488391093996928,Sorry
4004729,22.646342,22.764706999999998,22.884236,22.646342,20.306168000000003,22.932134670365386,23.17949165461094,23.094119086870595,22.963003020076165,20.442835320497696,Sorry
4004829,23.126865000000002,22.884236,23.126865000000002,23.374371,20.697309,22.980817252774038,23.105677740958203,23.102305565152946,23.06584501505712,20.506453740373274,Sorry
4004929,22.764706999999998,23.126865000000002,23.004951000000002,23.004951000000002,20.210527,22.926789689580527,23.110974555718656,23.07796692386471,23.050621511292842,20.432472055279955,Sorry
4005029,23.004951000000002,23.126865000000002,23.126865000000002,23.126865000000002,20.797299,22.946330017185396,23.114947166788994,23.090191442898536,23.069682383469633,20.523678791459965,Sorry
4005129,23.126865000000002,23.374371,23.5,24.015463,21.311061000000002,22.991463762889047,23.179803125091745,23.1926435821739,23.306127537602226,20.720524343594974,Sorry
4005229,23.25,24.015463,23.884615,23.126865000000002,20.402654,23.056097822166784,23.388718093818806,23.365636436630425,23.261311903201673,20.64105675769623,Sorry
4005329,24.552633,24.552633,24.552633,24.829789,23.126865000000002,23.43023161662509,23.679696820364104,23.66238557747282,23.653431177401256,21.262508818272174,Sorry
4005429,24.147668000000003,24.41623,25.112904,25.549182000000002,23.126865000000002,23.609590712468815,23.86383011527308,24.025015183104614,24.12736888305094,21.72859786370413,Sorry
4005529,24.970588,24.829789,24.552633,24.015463,21.630842,23.94984003435161,24.10531983645481,24.15691963732846,24.099392412288207,21.7041588977781,Sorry
4005629,22.646342,22.764706999999998,22.764706999999998,22.413043000000002,20.021738000000003,23.62396552576371,23.77016662734111,23.808866477996347,23.677805059216155,21.283553673333575,Sorry
4005729,22.184210999999998,22.529127,22.529127,22.298078,20.021738000000003,23.264026894322782,23.45990672050583,23.48893160849726,23.332873294412117,20.968099755000182,Sorry
4005829,22.184210999999998,22.184210999999998,22.298078,22.07143,19.744635,22.994072920742084,23.140982790379375,23.191218206372945,23.017512470809088,20.662233566250137,Sorry
4005929,22.184210999999998,22.529127,22.298078,22.298078,19.92857,22.79160744055656,22.98801884278453,22.967933154779708,22.837653853106815,20.478817674687605,Sorry
4006029,22.413043000000002,22.529127,22.298078,22.298078,19.836206999999998,22.69696633041742,22.8732958820884,22.800469366084783,22.702759889830112,20.318165006015704,Sorry
4006129,22.184210999999998,22.529127,22.298078,22.298078,19.836206999999998,22.568777497813066,22.7872536615663,22.67487152456359,22.601589417372587,20.19767550451178,Sorry
4006229,22.298078,22.413043000000002,22.184210999999998,22.298078,19.653846,22.5011026233598,22.693700996174726,22.552206393422694,22.52571156302944,20.061718128383834,Sorry
4006329,22.298078,23.126865000000002,23.755101999999997,23.126865000000002,20.5,22.45034646751985,22.801991997131047,22.85293029506702,22.675999922272084,20.171288596287877,Sorry
4006429,23.755101999999997,24.147668000000003,24.41623,24.41623,21.959717,22.776535350639886,23.13841099784829,23.243755221300265,23.111057441704062,20.618395697215906,Sorry
